L	8.54925	-7.24433	1477010446869643	8.55	-7.25	1.00006	-3.00018
L	8.73559	-7.5421	1477010446969739	8.75	-7.55	1.99808	-2.99712
L	8.84538	-7.75497	1477010447079636	8.85	-7.75	0.909946	-1.81988
L	8.95966	-8.0381	1477010447179726	8.95	-8.05	0.999095	-2.9973
L	9.05896	-8.24314	1477010447289701	9.05	-8.25	0.909301	-1.81859
L	9.15332	-8.54857	1477010447389662	9.15	-8.55	1.00038	-3.00117
L	9.24541	-8.76863	1477010447499613	9.25	-8.75	0.9095	-1.81899
L	9.44703	-9.15328	1477010447599631	9.45	-9.15	1.99964	-3.99928
L	9.54157	-9.35195	1477010447699673	9.55	-9.35	0.999584	-1.99917
L	9.54779	-9.64959	1477010447799666	9.55	-9.65	0	-3.0002
L	9.64606	-9.9341	1477010447899766	9.65	-9.95	0.998995	-2.997
L	9.73801	-10.1396	1477010448009675	9.75	-10.15	0.909847	-1.81969
L	9.75524	-10.4732	1477010448109654	9.75	-10.45	0	-3.00063
L	9.85048	-10.7526	1477010448219767	9.85	-10.75	0.908161	-2.72448
L	9.83614	-11.041	1477010448329628	9.85	-11.05	0	-2.73073
L	9.84568	-11.3496	1477010448429641	9.85	-11.35	0	-2.99961
L	9.83206	-11.6307	1477010448529693	9.85	-11.65	0	-2.99843
L	9.74928	-11.8442	1477010448629664	9.75	-11.85	-1.00029	-2.00059
L	9.65354	-12.1497	1477010448729625	9.65	-12.15	-1.00039	-3.00116
L	9.54859	-12.3478	1477010448829636	9.55	-12.35	-0.999884	-1.99979
L	9.36086	-12.5501	1477010448929734	9.35	-12.55	-1.99804	-1.99804
L	9.22134	-12.7613	1477010449039652	9.25	-12.75	-0.909773	-1.81954
L	8.84161	-12.9519	1477010449139839	8.85	-12.95	-3.99253	-1.99627
L	8.66358	-13.0431	1477010449249651	8.65	-13.05	-1.8213	-0.910651
L	8.35763	-13.1557	1477010449349751	8.35	-13.15	-2.997	-0.998995
L	8.03583	-13.1513	1477010449459745	8.05	-13.15	-2.72742	0
L	7.76538	-13.1647	1477010449569641	7.75	-13.15	-2.72986	0
L	7.44786	-13.2517	1477010449669711	7.45	-13.25	-2.9979	-0.999304
L	7.16011	-13.2382	1477010449779664	7.15	-13.25	-2.72844	0
L	6.84891	-13.1493	1477010449879736	6.85	-13.15	-2.99784	0.999284
L	6.55759	-13.0679	1477010449989712	6.55	-13.05	-2.72787	0.909284
L	6.26174	-13.0534	1477010450099732	6.25	-13.05	-2.72678	0
L	5.94198	-12.9494	1477010450209637	5.95	-12.95	-2.72963	0.90988
L	5.65107	-12.7365	1477010450309711	5.65	-12.75	-2.99778	1.99852
L	5.43839	-12.652	1477010450419723	5.45	-12.65	-1.81799	0.908995
L	5.1307	-12.4684	1477010450529764	5.15	-12.45	-2.72625	1.8175
L	4.92985	-12.2499	1477010450639660	4.95	-12.25	-1.81991	1.8199
L	4.75915	-12.0666	1477010450739696	4.75	-12.05	-1.99928	1.99928
L	4.64378	-11.7442	1477010450849800	4.65	-11.75	-0.908231	2.7247
L	4.54975	-11.5706	1477010450959709	4.55	-11.55	-0.909843	1.81969
L	4.44059	-11.1496	1477010451059629	4.45	-11.15	-1.0008	4.00321
L	4.45136	-10.93	1477010451169754	4.45	-10.95	0	1.81612
L	4.45788	-10.6457	1477010451279824	4.45	-10.65	0	2.72554
L	4.44057	-10.3382	1477010451389755	4.45	-10.35	0	2.72898
L	4.54925	-10.0439	1477010451499772	4.55	-10.05	0.908954	2.72685
L	4.63755	-9.74952	1477010451609692	4.65	-9.75	0.909752	2.72926
L	4.74589	-9.4609	1477010451719753	4.75	-9.45	0.908586	2.72576
L	4.94849	-9.13867	1477010451829663	4.95	-9.15	1.81967	2.72951
L	5.04121	-8.94979	1477010451929676	5.05	-8.95	0.999874	1.99974
L	5.26887	-8.63564	1477010452039685	5.25	-8.65	1.81803	2.72705
L	5.44864	-8.42738	1477010452139708	5.45	-8.45	1.99954	1.99954
L	5.53862	-8.24357	1477010452249714	5.55	-8.25	0.909045	1.81808
L	5.85094	-7.95601	1477010452359763	5.85	-7.95	2.72606	2.72606
L	6.05986	-7.73559	1477010452469773	6.05	-7.75	1.81802	1.81801
L	6.25659	-7.54336	1477010452579785	6.25	-7.55	1.81798	1.81798
L	6.452	-7.36418	1477010452689660	6.45	-7.35	1.82025	1.82025
L	6.7556	-7.14598	1477010452789706	6.75	-7.15	2.99862	1.99908
L	6.86356	-6.94732	1477010452899838	6.85	-6.95	0.908	1.81601
L	7.15695	-6.75136	1477010453009787	7.15	-6.75	2.72854	1.81902
L	7.35505	-6.56058	1477010453119666	7.35	-6.55	1.82018	1.82018
L	7.65664	-6.46417	1477010453219678	7.65	-6.45	2.99964	0.999884
L	7.85193	-6.35845	1477010453329744	7.85	-6.35	1.81709	0.908545
L	8.13749	-6.14586	1477010453439663	8.15	-6.15	2.72928	1.81952
L	8.33626	-5.94674	1477010453539675	8.35	-5.95	1.99977	1.99976
L	8.65894	-5.86309	1477010453649647	8.65	-5.85	2.72796	0.909321
L	8.85444	-5.64273	1477010453759674	8.85	-5.65	1.81774	1.81773
L	9.05088	-5.45385	1477010453859847	9.05	-5.45	1.99654	1.99655
L	9.34223	-5.32623	1477010453969847	9.35	-5.35	2.72727	0.90909
L	9.55303	-5.13194	1477010454079850	9.55	-5.15	1.81813	1.81813
L	9.7586	-4.93134	1477010454189718	9.75	-4.95	1.82036	1.82037
L	9.95641	-4.74358	1477010454299865	9.95	-4.75	1.81575	1.81575
L	10.1428	-4.45119	1477010454409731	10.15	-4.45	1.8204	2.7306
L	10.3644	-4.16342	1477010454519762	10.35	-4.15	1.81768	2.7265
L	10.5415	-3.9454	1477010454629779	10.55	-3.95	1.8179	1.8179
L	10.7616	-3.75002	1477010454739728	10.75	-3.75	1.81902	1.81903
L	10.8527	-3.46164	1477010454849647	10.85	-3.45	0.909764	2.72928
L	11.0447	-3.1561	1477010454949672	11.05	-3.15	1.9995	2.99925
L	11.1427	-2.86566	1477010455059839	11.15	-2.85	0.907708	2.72314
L	11.2525	-2.55311	1477010455169859	11.25	-2.55	0.908929	2.72678
L	11.1594	-2.25598	1477010455279837	11.15	-2.25	-0.909276	2.72782
L	11.3525	-1.95787	1477010455389780	11.35	-1.95	1.81913	2.72869
L	11.3326	-1.67041	1477010455499657	11.35	-1.65	0	2.73033
L	11.2595	-1.35818	1477010455599742	11.25	-1.35	-0.999155	2.99745
L	11.1524	-1.15803	1477010455709654	11.15	-1.15	-0.909822	1.81964
L	10.9584	-0.728742	1477010455809746	10.95	-0.75	-1.99816	3.99632
L	10.8648	-0.553034	1477010455919813	10.85	-0.549999	-0.908532	1.81708
L	10.6542	-0.347474	1477010456029861	10.65	-0.35	-1.8174	1.81738
L	10.3438	-0.150982	1477010456139833	10.35	-0.15	-2.72796	1.81864
L	10.1537	-0.0482457	1477010456249746	10.15	-0.0499992	-1.81963	0.909818
L	9.85676	0.0351738	1477010456359617	9.85	0.0500011	-2.73047	0.910161
L	9.54669	0.0374948	1477010456469734	9.55	0.0500011	-2.72438	0
L	9.24446	0.153574	1477010456579717	9.25	0.15	-2.7277	0.909222
L	8.94752	0.260272	1477010456689747	8.95	0.25	-2.72653	0.908843
L	8.76016	0.263752	1477010456799730	8.75	0.25	-1.81846	0
L	8.35367	0.252596	1477010456909844	8.35	0.25	-3.6326	0
L	8.05411	0.247878	1477010457019798	8.05	0.25	-2.72842	0
L	7.74339	0.144028	1477010457129807	7.75	0.15	-2.72705	-0.909016
L	7.45362	0.0452052	1477010457239629	7.45	0.0500011	-2.73169	-0.910554
L	7.16618	0.0287673	1477010457339699	7.15	0.0500011	-2.9979	0
L	6.95426	-0.147757	1477010457449704	6.95	-0.15	-1.8181	-1.81811
L	6.76395	-0.345347	1477010457559809	6.75	-0.35	-1.81645	-1.81645
L	6.54569	-0.565853	1477010457669760	6.55	-0.549999	-1.81899	-1.81898
L	6.4494	-0.940848	1477010457779677	6.45	-0.949999	-0.909781	-3.63911
L	6.34405	-1.26138	1477010457879657	6.35	-1.25	-1.0002	-3.00061
L	6.25356	-1.42931	1477010457979621	6.25	-1.45	-1.00036	-2.00072
L	6.23547	-1.75335	1477010458079860	6.25	-1.75	0	-2.99285
L	6.34873	-2.05372	1477010458189782	6.35	-2.05	0.909735	-2.72921
L	6.36917	-2.33894	1477010458299761	6.35	-2.35	0	-2.72779
L	6.34287	-2.73391	1477010458409745	6.35	-2.75	0	-3.63689
L	6.43866	-3.06257	1477010458519773	6.45	-3.05	0.908859	-2.72658
L	6.53579	-3.34211	1477010458629802	6.55	-3.35	0.908855	-2.72655
L	6.64657	-3.63945	1477010458739849	6.65	-3.65	0.908702	-2.72611
L	6.74885	-3.96368	1477010458849792	6.75	-3.95	0.909561	-2.72869
L	6.85796	-4.25464	1477010458959856	6.85	-4.25	0.908561	-2.72569
L	7.04679	-4.55716	1477010459069854	7.05	-4.55	1.81822	-2.72732
L	7.13435	-4.85502	1477010459179643	7.15	-4.85	0.910837	-2.73251
L	7.25317	-5.04605	1477010459279610	7.25	-5.05	1.00033	-2.00066
L	7.43604	-5.34825	1477010459379730	7.45	-5.35	1.9976	-2.9964
L	7.55662	-5.56714	1477010459489833	7.55	-5.55	0.908244	-1.81648
L	7.76459	-5.8425	1477010459599853	7.75	-5.85	1.81785	-2.72677
L	7.85921	-6.04502	1477010459709855	7.85	-6.05	0.909073	-1.81815
L	8.05619	-6.36041	1477010459819764	8.05	-6.35	1.81969	-2.72953
L	8.25446	-6.64851	1477010459929733	8.25	-6.65	1.81869	-2.72804
L	8.31728	-6.8399	1477010460039747	8.35	-6.85	0.908979	-1.81795
L	8.44183	-7.15372	1477010460149745	8.45	-7.15	0.909102	-2.72732
L	8.65899	-7.4699	1477010460259785	8.65	-7.45	1.81752	-2.72628
L	8.76769	-7.64094	1477010460369844	8.75	-7.65	0.908607	-1.81721
L	8.95669	-7.95155	1477010460479645	8.95	-7.95	1.82148	-2.73221
L	9.05476	-8.24211	1477010460579744	9.05	-8.25	0.999015	-2.99704
L	9.14025	-8.44981	1477010460689843	9.15	-8.45	0.908268	-1.81655
L	9.25031	-8.76071	1477010460799720	9.25	-8.75	0.910112	-2.73033
L	9.34431	-9.04587	1477010460909668	9.35	-9.05	0.909524	-2.72856
L	9.4452	-9.37195	1477010461009760	9.45	-9.35	0.999075	-2.99724
L	9.55098	-9.64789	1477010461119686	9.55	-9.65	0.909706	-2.7291
L	9.62408	-9.94149	1477010461219639	9.65	-9.95	1.00046	-3.00141
L	9.7457	-10.1502	1477010461319762	9.75	-10.15	0.998775	-1.99754
L	9.76557	-10.4501	1477010461429713	9.75	-10.45	0	-2.72849
L	9.85066	-10.7537	1477010461539723	9.85	-10.75	0.909012	-2.72703
L	9.85693	-11.0512	1477010461639618	9.85	-11.05	0	-3.00316
L	9.84407	-11.3565	1477010461739614	9.85	-11.35	0	-3.00012
L	9.83943	-11.6467	1477010461839750	9.85	-11.65	0	-2.99592
L	9.74774	-11.8511	1477010461949794	9.75	-11.85	-0.908731	-1.81746
L	9.64482	-12.1455	1477010462059735	9.65	-12.15	-0.909582	-2.72873
L	9.55167	-12.4583	1477010462169760	9.55	-12.45	-0.908879	-2.72665
L	9.359	-12.6499	1477010462279647	9.35	-12.65	-1.82005	-1.82005
L	9.028	-12.8337	1477010462379631	9.05	-12.85	-3.00048	-2.00033
L	8.84257	-12.9684	1477010462489798	8.85	-12.95	-1.81542	-0.907708
L	8.55319	-13.1445	1477010462599634	8.55	-13.15	-2.73135	-1.82089
L	8.25965	-13.1488	1477010462699741	8.25	-13.15	-2.9968	0
L	7.95841	-13.2508	1477010462809750	7.95	-13.25	-2.72705	-0.90902
L	7.62489	-13.249	1477010462919660	7.65	-13.25	-2.7295	0
L	7.3419	-13.2474	1477010463019662	7.35	-13.25	-2.99994	0
L	7.04935	-13.1606	1477010463129675	7.05	-13.15	-2.72695	0.908987
L	6.65123	-13.1604	1477010463239653	6.65	-13.15	-3.63709	0
L	6.35317	-13.0396	1477010463339633	6.35	-13.05	-3.0006	1.00019
L	6.14459	-13.0471	1477010463449687	6.15	-13.05	-1.81729	0
L	5.86379	-12.8408	1477010463559633	5.85	-12.85	-2.72861	1.81907
L	5.55118	-12.7486	1477010463659638	5.55	-12.75	-2.99985	0.999954
L	5.35556	-12.6423	1477010463759639	5.35	-12.65	-1.99998	0.999994
L	5.13769	-12.4355	1477010463859774	5.15	-12.45	-1.9973	1.9973
L	4.94432	-12.2438	1477010463969629	4.95	-12.25	-1.82058	1.82058
L	4.75047	-11.9578	1477010464069639	4.75	-11.95	-1.9998	2.9997
L	4.63967	-11.7513	1477010464169638	4.65	-11.75	-1.00001	2.00002
L	4.56619	-11.4576	1477010464269742	4.55	-11.45	-0.99896	2.99689
L	4.46017	-11.1425	1477010464369636	4.45	-11.15	-1.00106	3.00319
L	4.43803	-10.9525	1477010464479720	4.45	-10.95	0	1.81679
L	4.45507	-10.6618	1477010464579674	4.45	-10.65	0	3.00138
L	4.45187	-10.4417	1477010464679655	4.45	-10.45	0	2.00038
L	4.55349	-10.1343	1477010464779698	4.55	-10.15	0.999574	2.99871
L	4.55922	-9.84124	1477010464889703	4.55	-9.85	0	2.72714
L	4.7439	-9.53522	1477010464999636	4.75	-9.55	1.81929	2.72894
L	4.8446	-9.24095	1477010465099631	4.85	-9.25	1.00005	3.00015
L	5.02283	-9.03066	1477010465199629	5.05	-9.05	2.00004	2.00004
L	5.14109	-8.73073	1477010465299660	5.15	-8.75	0.999689	2.99907
L	5.36408	-8.56805	1477010465409643	5.35	-8.55	1.81846	1.81846
L	5.53874	-8.25196	1477010465509610	5.55	-8.25	2.00066	3.00099
L	5.7459	-8.05196	1477010465609635	5.75	-8.05	1.9995	1.9995
L	5.84978	-7.88144	1477010465709641	5.85	-7.85	0.999939	1.99988
L	6.04031	-7.64732	1477010465809756	6.05	-7.65	1.99771	1.9977
L	6.23866	-7.45306	1477010465919652	6.25	-7.45	1.8199	1.81991
L	6.55461	-7.24907	1477010466019784	6.55	-7.25	2.99605	1.99736
L	6.74664	-7.15616	1477010466129638	6.75	-7.15	1.8206	0.910298
L	6.95342	-6.96092	1477010466229715	6.95	-6.95	1.99846	1.99846
L	7.24929	-6.7261	1477010466339731	7.25	-6.75	2.72688	1.81792
L	7.46332	-6.54842	1477010466449729	7.45	-6.55	1.81821	1.81821
L	7.65373	-6.46481	1477010466559785	7.65	-6.45	1.81726	0.908632
L	7.94162	-6.34466	1477010466669696	7.95	-6.35	2.72948	0.909826
L	8.12355	-6.14389	1477010466769672	8.15	-6.15	2.00048	2.00048
L	8.45315	-5.97158	1477010466879683	8.45	-5.95	2.727	1.818
L	8.64207	-5.83392	1477010466979619	8.65	-5.85	2.00128	1.00064
L	8.94256	-5.64534	1477010467079632	8.95	-5.65	2.99961	1.99974
L	9.15342	-5.45253	1477010467179782	9.15	-5.45	1.997	1.99701
L	9.34852	-5.23619	1477010467289878	9.35	-5.25	1.8166	1.81659
L	9.54207	-5.04728	1477010467399636	9.55	-5.05	1.82219	1.82219
L	9.75	-4.94288	1477010467499834	9.75	-4.95	1.99605	0.998028
L	9.94502	-4.76247	1477010467609788	9.95	-4.75	1.81894	1.81894
L	10.1384	-4.4533	1477010467719699	10.15	-4.45	1.81965	2.72948
L	10.3492	-4.25956	1477010467829645	10.35	-4.25	1.81908	1.81907
L	10.5557	-3.96034	1477010467929615	10.55	-3.95	2.0006	3.0009
L	10.7394	-3.74821	1477010468029634	10.75	-3.75	1.99962	1.99962
L	10.8596	-3.4348	1477010468129651	10.85	-3.45	0.999834	2.99949
L	11.0504	-3.25128	1477010468229619	11.05	-3.25	2.00064	2.00064
L	11.1569	-2.944	1477010468329766	11.15	-2.95	0.998526	2.9956
L	11.141	-2.65084	1477010468439615	11.15	-2.65	0	2.73102
L	11.1497	-2.45904	1477010468549635	11.15	-2.45	0	1.81785
L	11.3591	-2.05184	1477010468649769	11.35	-2.05	1.99733	3.99465
L	11.3504	-1.8663	1477010468759748	11.35	-1.85	0	1.81853
L	11.3568	-1.53205	1477010468869734	11.35	-1.55	0	2.72762
L	11.2429	-1.24238	1477010468979764	11.25	-1.25	-0.908846	2.72653
L	11.0544	-0.927069	1477010469089646	11.05	-0.949999	-1.82013	2.73021
L	10.9434	-0.640459	1477010469189611	10.95	-0.65	-1.00035	3.00104
L	10.7471	-0.362528	1477010469289610	10.75	-0.35	-2.00002	3.00003
L	10.547	-0.266677	1477010469399634	10.55	-0.25	-1.81778	0.908893
L	10.2485	-0.0475524	1477010469499614	10.25	-0.0499992	-3.0006	2.00041
L	10.0313	-0.0518611	1477010469599792	10.05	-0.0499992	-1.99644	0
L	9.74695	0.0464954	1477010469709612	9.75	0.0500011	-2.73174	0.910584
L	9.45825	0.149456	1477010469809764	9.45	0.15	-2.99545	0.998471
L	9.24456	0.139817	1477010469919677	9.25	0.15	-1.81962	0
L	8.96281	0.250937	1477010470019657	8.95	0.25	-3.0006	1.0002
L	8.65606	0.24536	1477010470119659	8.65	0.25	-2.99994	0
L	8.34184	0.250769	1477010470219886	8.35	0.25	-2.9932	0
L	8.03847	0.260731	1477010470329682	8.05	0.25	-2.73234	0
L	7.73327	0.149199	1477010470429605	7.75	0.15	-3.00231	-1.00077
L	7.45455	0.149294	1477010470529740	7.45	0.15	-2.99596	0
L	7.26713	0.055036	1477010470639750	7.25	0.0500011	-1.81801	-0.908998
L	6.93127	-0.133333	1477010470749845	6.95	-0.15	-2.72492	-1.81662
L	6.84796	-0.34284	1477010470859660	6.85	-0.35	-0.910622	-1.82124
L	6.54772	-0.536719	1477010470959781	6.55	-0.549999	-2.99637	-1.99757
L	6.45451	-0.851695	1477010471069677	6.45	-0.85	-0.909955	-2.72986
L	6.3554	-1.1624	1477010471169756	6.35	-1.15	-0.99921	-2.99763
L	6.2299	-1.45381	1477010471279801	6.25	-1.45	-0.908718	-2.72616
L	6.34473	-1.75136	1477010471389633	6.35	-1.75	0.910481	-2.73144
L	6.35828	-2.03886	1477010471489795	6.35	-2.05	0	-2.99515
L	6.34057	-2.34076	1477010471599744	6.35	-2.35	0	-2.72854
L	6.45265	-2.65056	1477010471709849	6.45	-2.65	0.908223	-2.72467
L	6.45762	-2.94003	1477010471819848	6.45	-2.95	0	-2.7273
L	6.54349	-3.33906	1477010471929851	6.55	-3.35	0.90907	-3.63626
L	6.65608	-3.67065	1477010472039737	6.65	-3.65	0.910033	-2.7301
L	6.74422	-3.95901	1477010472149858	6.75	-3.95	0.908091	-2.72428
L	6.83817	-4.25449	1477010472259634	6.85	-4.25	0.910945	-2.73284
L	6.94879	-4.45387	1477010472359651	6.95	-4.45	0.999829	-1.99966
L	7.14339	-4.76622	1477010472459825	7.15	-4.75	1.99653	-2.99479
L	7.25883	-4.94719	1477010472559728	7.25	-4.95	1.00097	-2.00194
L	7.33925	-5.24908	1477010472669657	7.35	-5.25	0.909677	-2.72904
L	7.5499	-5.55354	1477010472769669	7.55	-5.55	1.99976	-2.99964
L	7.64483	-5.73357	1477010472869632	7.65	-5.75	1.00037	-2.00074
L	7.84396	-6.051	1477010472979728	7.85	-6.05	1.81659	-2.7249
L	7.95018	-6.25957	1477010473089709	7.95	-6.25	0.909247	-1.81849
L	8.15891	-6.45832	1477010473199855	8.15	-6.45	1.81577	-1.81577
L	8.33273	-6.74641	1477010473309637	8.35	-6.75	1.8218	-2.73269
L	8.44383	-7.03914	1477010473419770	8.45	-7.05	0.907988	-2.72398
L	8.55761	-7.36836	1477010473529655	8.55	-7.35	0.910046	-2.73012
L	8.7565	-7.55536	1477010473629741	8.75	-7.55	1.99828	-1.99828
L	8.85031	-7.85391	1477010473739746	8.85	-7.85	0.909053	-2.72715
L	8.95085	-8.16397	1477010473849762	8.95	-8.15	0.908953	-2.72687
L	9.15149	-8.34807	1477010473959637	9.15	-8.35	1.82025	-1.82026
L	9.22902	-8.65053	1477010474059650	9.25	-8.65	0.999874	-2.9996
L	9.36398	-8.95164	1477010474159722	9.35	-8.95	0.999284	-2.99784
L	9.43696	-9.1575	1477010474269707	9.45	-9.15	0.90921	-1.81843
L	9.53884	-9.45193	1477010474379782	9.55	-9.45	0.908475	-2.72542
L	9.67284	-9.75791	1477010474489703	9.65	-9.75	0.909739	-2.72923
L	9.74713	-10.0467	1477010474589842	9.75	-10.05	0.998616	-2.99584
L	9.74697	-10.3629	1477010474699791	9.75	-10.35	0	-2.72854
L	9.86261	-10.6462	1477010474809709	9.85	-10.65	0.909773	-2.7293
L	9.8455	-10.9408	1477010474919662	9.85	-10.95	0	-2.72844
L	9.83549	-11.2481	1477010475029655	9.85	-11.25	0	-2.72745
L	9.87136	-11.5692	1477010475129765	9.85	-11.55	0	-2.99671
L	9.74749	-11.8623	1477010475239750	9.75	-11.85	-0.909218	-2.72765
L	9.65408	-12.1513	1477010475349797	9.65	-12.15	-0.908706	-2.7261
L	9.54006	-12.3354	1477010475459730	9.55	-12.35	-0.90964	-1.8193
L	9.35049	-12.5377	1477010475569727	9.35	-12.55	-1.81823	-1.81823
L	9.04708	-12.7528	1477010475679788	9.05	-12.75	-2.72576	-1.81717
L	8.84904	-12.9423	1477010475789726	8.85	-12.95	-1.81921	-1.81921
L	8.5479	-13.1496	1477010475899705	8.55	-13.15	-2.7278	-1.81853
L	8.26001	-13.1483	1477010476009740	8.25	-13.15	-2.72641	0
L	7.95138	-13.1593	1477010476109712	7.95	-13.15	-3.00084	0
L	7.64076	-13.2654	1477010476219782	7.65	-13.25	-2.72554	-0.908516
L	7.35762	-13.1417	1477010476329856	7.35	-13.15	-2.72544	0.908483
L	7.05296	-13.1563	1477010476439732	7.05	-13.15	-2.73035	0
L	6.672	-13.1364	1477010476549738	6.65	-13.15	-3.63617	0
L	6.46904	-13.1587	1477010476659836	6.45	-13.15	-1.81657	0
L	6.15723	-13.0319	1477010476769682	6.15	-13.05	-2.73109	0.91036
L	5.85711	-12.8423	1477010476879842	5.85	-12.85	-2.72331	1.81554
L	5.5559	-12.7556	1477010476989797	5.55	-12.75	-2.72839	0.909466
L	5.23681	-12.5467	1477010477099647	5.25	-12.55	-2.731	1.82066
L	5.04959	-12.3548	1477010477209646	5.05	-12.35	-1.8182	1.8182
L	4.86969	-12.1416	1477010477309669	4.85	-12.15	-1.99954	1.99955
L	4.77326	-11.9345	1477010477409673	4.75	-11.95	-0.999959	1.99992
L	4.54148	-11.6336	1477010477509663	4.55	-11.65	-2.0002	3.0003
L	4.55238	-11.4548	1477010477609790	4.55	-11.45	0	1.99746
L	4.45629	-11.0538	1477010477719783	4.45	-11.05	-0.909152	3.63659
L	4.45899	-10.8664	1477010477829789	4.45	-10.85	0	1.81808
L	4.44058	-10.5544	1477010477939734	4.45	-10.55	0	2.72864
L	4.44086	-10.2469	1477010478049870	4.45	-10.25	0	2.72391
L	4.54793	-9.94716	1477010478159807	4.55	-9.95	0.909615	2.72884
L	4.64364	-9.63888	1477010478269805	4.65	-9.65	0.909107	2.72732
L	4.82761	-9.37054	1477010478379743	4.85	-9.35	1.81921	2.7288
L	4.94177	-9.04086	1477010478489785	4.95	-9.05	0.908743	2.72623
L	5.1385	-8.8446	1477010478599864	5.15	-8.85	1.81688	1.81688
L	5.33853	-8.54729	1477010478709749	5.35	-8.55	1.82008	2.73013
L	5.46213	-8.36055	1477010478819609	5.45	-8.35	0.910249	1.8205
L	5.63863	-8.05978	1477010478919781	5.65	-8.05	1.99657	2.99485
L	5.84353	-7.85177	1477010479029749	5.85	-7.85	1.81871	1.81871
L	6.14453	-7.66253	1477010479139655	6.15	-7.65	2.72961	1.81974
L	6.3386	-7.44193	1477010479239696	6.35	-7.45	1.99918	1.99918
L	6.54947	-7.257	1477010479349641	6.55	-7.25	1.81909	1.81909
L	6.7522	-7.03215	1477010479449643	6.75	-7.05	1.99996	1.99996
L	6.95051	-6.93564	1477010479549767	6.95	-6.95	1.99752	0.998765
L	7.25571	-6.75585	1477010479659643	7.25	-6.75	2.73035	1.82023
L	7.42947	-6.54884	1477010479759614	7.45	-6.55	2.00058	2.00058
L	7.65263	-6.44325	1477010479859695	7.65	-6.45	1.99838	0.999195
L	7.95705	-6.33998	1477010479959712	7.95	-6.35	2.99949	0.999829
L	8.15184	-6.14215	1477010480069842	8.15	-6.15	1.81603	1.81603
L	8.34844	-5.95288	1477010480179780	8.35	-5.95	1.81921	1.81921
L	8.64546	-5.83668	1477010480289711	8.65	-5.85	2.72898	0.909661
L	8.95179	-5.66017	1477010480399693	8.95	-5.65	2.72772	1.81848
L	9.15234	-5.45358	1477010480499723	9.15	-5.45	1.9994	1.9994
L	9.3462	-5.33648	1477010480609749	9.35	-5.35	1.81776	0.908875
L	9.55586	-5.07162	1477010480719916	9.55	-5.05	1.81542	2.72314
L	9.75218	-4.8384	1477010480829718	9.75	-4.85	1.82146	1.82146
L	9.9571	-4.66087	1477010480939632	9.95	-4.65	1.8196	1.8196
L	10.1558	-4.43582	1477010481039719	10.15	-4.45	1.99826	1.99826
L	10.3312	-4.16698	1477010481149796	10.35	-4.15	1.81692	2.72536
L	10.5551	-3.94162	1477010481259716	10.55	-3.95	1.8195	1.81951
L	10.746	-3.7455	1477010481369717	10.75	-3.75	1.81816	1.81817
