L	1.746430e+02	3.346252e+01	1477010528349642	1.746846e+02	3.340945e+01	2.560210e+00	9.603409e-01
L	1.770301e+02	3.420094e+01	1477010529349642	1.772606e+02	3.432617e+01	2.523629e+00	8.501189e-01
L	1.801454e+02	3.514229e+01	1477010530349642	1.797995e+02	3.512887e+01	2.478827e+00	7.329486e-01
L	1.825994e+02	3.575303e+01	1477010531349642	1.822925e+02	3.581136e+01	2.425154e+00	6.113383e-01
L	1.847319e+02	3.651547e+01	1477010532349642	1.847302e+02	3.637004e+01	2.362264e+00	4.878767e-01
L	1.869463e+02	3.694045e+01	1477010533349642	1.871027e+02	3.680395e+01	2.290172e+00	3.651451e-01
L	1.894652e+02	3.740516e+01	1477010534349642	1.894007e+02	3.711471e+01	2.209278e+00	2.456228e-01
L	1.917353e+02	3.756307e+01	1477010535349642	1.916151e+02	3.730640e+01	2.120375e+00	1.315915e-01
L	1.934712e+02	3.727891e+01	1477010536349642	1.937378e+02	3.738535e+01	2.024621e+00	2.504525e-02
L	1.959914e+02	3.739908e+01	1477010537349642	1.957622e+02	3.735980e+01	1.923487e+00	-7.238600e-02
L	1.977246e+02	3.772855e+01	1477010538349642	1.976831e+02	3.723950e+01	1.818693e+00	-1.594945e-01
L	1.992941e+02	3.728617e+01	1477010539349642	1.994972e+02	3.703531e+01	1.712115e+00	-2.355288e-01
L	2.015491e+02	3.699733e+01	1477010540349642	2.012029e+02	3.675869e+01	1.605699e+00	-3.002014e-01
L	2.029624e+02	3.645683e+01	1477010541349642	2.028011e+02	3.642125e+01	1.501370e+00	-3.536706e-01
L	2.039906e+02	3.619670e+01	1477010542349642	2.042941e+02	3.603433e+01	1.400951e+00	-3.964974e-01
