R	14.5847	-0.825059	2.61823	1477010461484718	9.8	-10.6	0.909012	-2.72704
R	14.7085	-0.837569	2.00573	1477010461589670	9.85	-10.9	0	-3.00318
R	14.7337	-0.847854	2.31145	1477010461689616	9.85	-11.2	0	-3.00013
R	15.0821	-0.863946	2.42247	1477010461789682	9.85	-11.5	0	-2.99592
R	15.2386	-0.875133	0.900904	1477010461894772	9.8	-11.75	-0.908731	-1.81746
R	15.5821	-0.891812	1.52511	1477010462004764	9.7	-12	-0.909591	-2.72875
R	15.5818	-0.909263	1.55806	1477010462114747	9.6	-12.3	-0.908879	-2.72667
R	15.6094	-0.92684	0.530042	1477010462224703	9.45	-12.55	-1.82006	-1.82006
R	15.647	-0.945318	-0.172995	1477010462329639	9.2	-12.75	-3.00047	-2.00033
R	15.5629	-0.965203	-0.227325	1477010462434714	8.95	-12.9	-1.81543	-0.907707
R	15.6346	-0.983091	-0.00852268	1477010462544716	8.7	-13.05	-2.73134	-1.82089
R	15.4056	-1.00393	-1.71054	1477010462649687	8.4	-13.15	-2.99683	0
R	15.3433	-1.01881	-0.506483	1477010462754745	8.1	-13.2	-2.72707	-0.909028
R	15.5514	-1.04048	-1.31109	1477010462864705	7.8	-13.25	-2.7295	0
R	15.2679	-1.05671	-1.35977	1477010462969661	7.5	-13.25	-2.99994	0
R	15.0325	-1.07149	-2.14048	1477010463074668	7.2	-13.2	-2.72698	0.908995
R	14.707	-1.09054	-1.80307	1477010463184664	6.85	-13.15	-3.63709	0
R	14.7389	-1.11096	-2.29967	1477010463289643	6.5	-13.1	-3.0006	1.00018
R	14.5358	-1.1248	-0.815348	1477010463394660	6.25	-13.05	-1.81729	0
R	14.2651	-1.13707	-2.63142	1477010463504660	6	-12.95	-2.72861	1.81906
R	14.0885	-1.15135	-2.17259	1477010463609635	5.7	-12.8	-2.99988	0.999964
R	13.857	-1.16639	-1.77211	1477010463709638	5.45	-12.7	-2.00001	1
R	13.6105	-1.17364	-2.55514	1477010463809706	5.25	-12.55	-1.99732	1.99733
R	13.5812	-1.18332	-2.44489	1477010463914701	5.05	-12.35	-1.8206	1.82059
R	13.1093	-1.18836	-3.51972	1477010464019634	4.85	-12.1	-1.9998	2.99969
R	12.6605	-1.19538	-2.32022	1477010464119638	4.7	-11.85	-1.00002	2.00003
R	12.5025	-1.19544	-3.28171	1477010464219690	4.6	-11.6	-0.998955	2.99688
R	12.067	-1.19146	-3.21867	1477010464319689	4.5	-11.3	-1.00106	3.00319
R	11.9516	-1.19047	-1.86393	1477010464424678	4.45	-11.05	0	1.8168
R	11.5778	-1.18044	-2.7544	1477010464529697	4.45	-10.8	0	3.00139
R	11.4567	-1.17215	-1.64771	1477010464629664	4.45	-10.55	0	2.00041
R	11.1439	-1.15943	-2.22282	1477010464729676	4.5	-10.3	0.999584	2.99875
R	10.9977	-1.14265	-2.49001	1477010464834700	4.55	-10	0	2.72717
R	10.7057	-1.12424	-1.78171	1477010464944669	4.65	-9.7	1.8193	2.72895
R	10.4189	-1.09757	-2.33568	1477010465049633	4.8	-9.4	1.00006	3.00019
R	10.4688	-1.07438	-0.809142	1477010465149630	4.95	-9.15	2.00004	2.00005
R	10.323	-1.05092	-2.02017	1477010465249644	5.1	-8.9	0.999704	2.99911
R	10.3067	-1.02629	-0.584474	1477010465354651	5.25	-8.65	1.81848	1.81849
R	9.90444	-0.995544	-1.4781	1477010465459626	5.45	-8.4	2.00068	3.00103
R	9.78462	-0.965647	-0.333006	1477010465559622	5.65	-8.15	1.99952	1.99953
R	9.80473	-0.939805	-0.960882	1477010465659638	5.8	-7.95	0.999944	1.99989
R	9.71238	-0.915003	-0.433286	1477010465759698	5.95	-7.75	1.99772	1.99772
R	9.7524	-0.886108	-0.238878	1477010465864704	6.15	-7.55	1.8199	1.8199
R	9.5193	-0.854097	0.571373	1477010465969718	6.4	-7.35	2.99605	1.99736
R	9.83822	-0.825564	0.654754	1477010466074711	6.65	-7.2	1.8206	0.910303
R	9.75541	-0.799682	-0.0700368	1477010466179676	6.85	-7.05	1.99848	1.99848
R	9.98866	-0.768765	0.81251	1477010466284723	7.1	-6.85	2.72688	1.81792
R	10.0188	-0.735659	0.0377937	1477010466394730	7.35	-6.65	1.81821	1.81821
R	9.96291	-0.711687	0.751952	1477010466504757	7.55	-6.5	1.81726	0.908632
R	10.1729	-0.687264	1.46825	1477010466614740	7.8	-6.4	2.72951	0.909839
R	9.98859	-0.65929	0.432862	1477010466719684	8.05	-6.25	2.00047	2.00048
R	10.2866	-0.629609	1.03301	1477010466824677	8.3	-6.05	2.72702	1.81801
R	10.375	-0.605303	0.959092	1477010466929651	8.55	-5.9	2.00127	1.00064
R	10.625	-0.579961	1.49575	1477010467029625	8.8	-5.75	2.99963	1.99976
R	10.8081	-0.549553	0.759227	1477010467129707	9.05	-5.55	1.99699	1.997
R	10.5876	-0.523958	0.708015	1477010467234830	9.25	-5.35	1.8166	1.81659
R	10.6878	-0.497879	0.724693	1477010467344757	9.45	-5.15	1.8222	1.82219
R	10.8597	-0.480893	1.35607	1477010467449735	9.65	-5	1.99604	0.998028
R	11.0125	-0.457284	0.645184	1477010467554811	9.85	-4.85	1.81895	1.81894
R	11.0854	-0.430334	0.501275	1477010467664743	10.05	-4.6	1.81966	2.72951
R	11.0567	-0.402233	0.823486	1477010467774672	10.25	-4.35	1.81908	1.81907
R	11.3494	-0.375162	0.778181	1477010467879630	10.45	-4.1	2.00061	3.0009
R	11.455	-0.3466	1.31515	1477010467979624	10.65	-3.85	1.99963	1.99964
R	11.3478	-0.321223	-0.147548	1477010468079642	10.8	-3.6	0.999844	2.99952
R	11.4637	-0.297497	1.34361	1477010468179635	10.95	-3.35	2.00065	2.00064
R	11.4488	-0.271915	0.00655611	1477010468279692	11.1	-3.1	0.998546	2.99563
R	11.4825	-0.245369	-0.702556	1477010468384690	11.15	-2.8	0	2.73104
R	11.3918	-0.225176	-0.449848	1477010468494625	11.15	-2.55	0	1.81785
R	11.3915	-0.199406	1.24065	1477010468599702	11.25	-2.25	1.99733	3.99465
R	11.4735	-0.168155	-0.239169	1477010468704758	11.35	-1.95	0	1.81854
R	11.5444	-0.147849	-0.188915	1477010468814741	11.35	-1.7	0	2.72762
R	11.3388	-0.12234	-1.27743	1477010468924749	11.3	-1.4	-0.908846	2.72653
R	11.1287	-0.0978734	-1.86279	1477010469034705	11.15	-1.1	-1.82014	2.73021
R	10.9533	-0.0723018	-1.45714	1477010469139628	11	-0.799999	-1.00036	3.00107
R	10.7256	-0.0453229	-2.2716	1477010469239610	10.85	-0.5	-2.00003	3.00006
R	10.6938	-0.0284812	-1.8134	1477010469344622	10.65	-0.3	-1.81779	0.908892
R	10.5043	-0.0147089	-2.93008	1477010469449624	10.4	-0.15	-3.00061	2.00041
R	10.141	-0.00711558	-1.90917	1477010469549703	10.15	-0.0499992	-1.99645	0
R	10.0898	-0.000164915	-2.6309	1477010469654702	9.9	9.49949e-07	-2.73175	0.910584
R	9.50438	0.00876647	-3.02557	1477010469759688	9.6	0.100001	-2.99544	0.998471
R	9.22961	0.0175293	-1.86965	1477010469864720	9.35	0.15	-1.81963	0
R	9.07524	0.0226968	-2.96695	1477010469969667	9.1	0.2	-3.00059	1.0002
R	8.84543	0.0291284	-2.90258	1477010470069658	8.8	0.25	-2.99995	0
R	8.43911	0.029295	-2.8363	1477010470169772	8.5	0.25	-2.99323	0
R	8.27433	0.0294916	-2.5969	1477010470274784	8.2	0.25	-2.73233	0
R	7.98315	0.0256301	-2.85879	1477010470379643	7.9	0.2	-3.00234	-1.00078
R	7.46312	0.019266	-3.11504	1477010470479672	7.6	0.15	-2.99599	0
R	7.38047	0.0128858	-1.78619	1477010470584745	7.35	0.100001	-1.81801	-0.908998
R	7.32563	-0.00630343	-2.78329	1477010470694797	7.1	-0.0499995	-2.72495	-1.81664
R	7.10159	-0.0371997	-0.867081	1477010470804752	6.9	-0.25	-0.910634	-1.82126
R	6.66164	-0.0676942	-3.03601	1477010470909720	6.7	-0.45	-2.99641	-1.99759
R	6.54413	-0.109938	-0.762244	1477010471014729	6.5	-0.7	-0.909955	-2.72986
R	6.50274	-0.154318	-0.418379	1477010471119716	6.4	-1	-0.999224	-2.99766
R	6.27693	-0.205206	-0.50992	1477010471224778	6.3	-1.3	-0.908722	-2.72618
R	6.57101	-0.247004	1.50277	1477010471334717	6.3	-1.6	0.910485	-2.73144
R	6.61568	-0.2897	0.888256	1477010471439714	6.35	-1.9	0	-2.99515
R	6.82616	-0.333515	0.963947	1477010471544769	6.35	-2.2	0	-2.72856
R	6.98476	-0.375575	1.93359	1477010471654796	6.4	-2.5	0.908227	-2.7247
R	7.04974	-0.410031	0.8694	1477010471764848	6.45	-2.8	0	-2.72732
R	7.07693	-0.451697	2.31494	1477010471874849	6.5	-3.15	0.909078	-3.6363
R	7.52682	-0.488801	2.06302	1477010471984794	6.6	-3.5	0.910038	-2.7301
R	7.721	-0.51755	2.03882	1477010472094797	6.7	-3.8	0.908095	-2.7243
R	7.85227	-0.5424	1.92133	1477010472204746	6.8	-4.1	0.910949	-2.73284
R	8.11508	-0.562462	1.69022	1477010472309642	6.9	-4.35	0.999834	-1.99968
R	8.35836	-0.579578	3.03057	1477010472409738	7.05	-4.6	1.99653	-2.99479
R	8.58227	-0.592606	2.07227	1477010472509776	7.2	-4.85	1.00098	-2.00196
R	8.88891	-0.610082	2.25633	1477010472614692	7.3	-5.1	0.90969	-2.72906
R	9.05785	-0.626214	3.44331	1477010472719663	7.45	-5.4	1.99976	-2.99964
R	9.4601	-0.639334	2.07117	1477010472819650	7.6	-5.65	1.00038	-2.00076
R	9.60303	-0.650794	2.99934	1477010472924680	7.75	-5.9	1.81659	-2.7249
R	10.0235	-0.660739	1.82872	1477010473034718	7.9	-6.15	0.909251	-1.81851
R	10.3121	-0.667107	2.66075	1477010473144782	8.05	-6.35	1.81576	-1.81577
R	10.6726	-0.673465	3.0068	1477010473254746	8.25	-6.6	1.8218	-2.73269
R	10.9601	-0.688074	2.42458	1477010473364703	8.4	-6.9	0.907987	-2.72401
R	11.191	-0.703148	2.55121	1477010473474712	8.5	-7.2	0.910054	-2.73014
R	11.4834	-0.710496	2.74755	1477010473579698	8.65	-7.45	1.99827	-1.99828
R	11.6331	-0.719838	2.5798	1477010473684743	8.8	-7.7	0.909061	-2.72717
R	11.9356	-0.731085	2.49207	1477010473794754	8.9	-8	0.908945	-2.72688
R	12.2284	-0.739285	2.50621	1477010473904699	9.05	-8.25	1.82026	-1.82027
R	12.4412	-0.745624	2.97957	1477010474009643	9.2	-8.5	0.999884	-2.99963
R	12.7039	-0.756748	2.71995	1477010474109686	9.3	-8.8	0.999284	-2.99783
R	13.1658	-0.767119	1.91016	1477010474214714	9.4	-9.05	0.909209	-1.81844
R	13.2358	-0.776088	2.49057	1477010474324744	9.5	-9.3	0.908483	-2.72543
R	13.696	-0.785123	2.56399	1477010474434742	9.6	-9.6	0.909756	-2.72927
R	14.0976	-0.795739	2.84598	1477010474539772	9.7	-9.9	0.998626	-2.99586
R	14.1089	-0.807364	1.87476	1477010474644816	9.75	-10.2	0	-2.72857
R	14.3022	-0.818543	2.54971	1477010474754750	9.8	-10.5	0.909773	-2.7293
R	14.6457	-0.831495	1.87281	1477010474864685	9.85	-10.8	0	-2.72846
R	14.8355	-0.845076	2.08863	1477010474974658	9.85	-11.1	0	-2.72748
R	15.1415	-0.858804	2.28971	1477010475079710	9.85	-11.4	0	-2.9967
R	15.3827	-0.87173	1.57763	1477010475184757	9.8	-11.7	-0.909227	-2.72768
R	15.4788	-0.888766	1.45861	1477010475294773	9.7	-12	-0.908714	-2.72613
R	15.5601	-0.905614	0.938636	1477010475404763	9.6	-12.25	-0.909639	-1.81931
R	15.5217	-0.921231	0.267302	1477010475514728	9.45	-12.45	-1.81824	-1.81825
R	15.8729	-0.942024	-0.053447	1477010475624757	9.2	-12.65	-2.72578	-1.81718
R	15.6473	-0.959771	0.301972	1477010475734757	8.95	-12.85	-1.8192	-1.81921
R	15.5759	-0.982069	0.0451108	1477010475844715	8.7	-13.05	-2.72781	-1.81854
R	15.7178	-1.00436	-1.56759	1477010475954722	8.4	-13.15	-2.72644	0
R	15.4407	-1.01846	-1.48784	1477010476059726	8.1	-13.15	-3.00083	0
R	15.4191	-1.03651	-0.716977	1477010476164747	7.8	-13.2	-2.72553	-0.908516
R	15.2661	-1.05621	-2.11606	1477010476274819	7.5	-13.2	-2.72544	0.908483
R	15.0349	-1.07175	-1.34238	1477010476384794	7.2	-13.15	-2.73035	0
R	14.893	-1.09086	-1.71646	1477010476494735	6.85	-13.15	-3.63616	0
R	14.6699	-1.10884	-0.875032	1477010476604787	6.55	-13.15	-1.81656	0
